source,disease,level,location,age_group,horizon,model,spread,overprediction,underprediction,wis,c50,c95
survstat,influenza,age,DE,35-59,-2,KIT-EnsembleNowcastRealtime,11.813027903468974,9.945701357466119,0.0429864253394133,21.801715686274505,0.13636363636363635,0.45454545454545453
survstat,influenza,age,DE,35-59,-2,KIT-epinowcast,0,0.5238095238095238,13.904761904761905,14.428571428571429,0.09523809523809523,0.09523809523809523
survstat,influenza,age,DE,35-59,-2,KIT-simple_nowcast,6.132918552036199,14.527149321266968,1.6945701357466063,22.354638009049776,0.4090909090909091,0.7272727272727273
survstat,influenza,age,DE,35-59,-2,RIVM-GAM,2.6183673469387756,4.829931972789115,2.564625850340136,10.012925170068028,0.23809523809523808,0.6666666666666666
survstat,influenza,age,DE,35-59,-1,KIT-EnsembleNowcastComplete,17.195784313725525,20.252601809954744,-0.9762443438914197,36.47214177978885,0.3181818181818182,0.6818181818181818
survstat,influenza,age,DE,35-59,-1,KIT-EnsembleNowcastRealtime,17.195350678733067,20.252601809954744,-0.9762443438914197,36.471708144796395,0.3181818181818182,0.6818181818181818
survstat,influenza,age,DE,35-59,-1,KIT-epinowcast,2.970816326530614,1.054421768707483,7.375850340136054,11.40108843537415,0.5714285714285714,0.8095238095238095
survstat,influenza,age,DE,35-59,-1,KIT-simple_nowcast,12.42816742081448,23.43891402714932,1.6199095022624435,37.48699095022624,0.5454545454545454,0.7272727272727273
survstat,influenza,age,DE,35-59,-1,RIVM-GAM,3.923469387755102,13.551020408163266,4.27891156462585,21.753401360544217,0.19047619047619047,0.7619047619047619
survstat,influenza,age,DE,35-59,0,KIT-EnsembleNowcastComplete,80.89093231523381,-13.069532428355975,0.5682503770739054,68.38965026395175,0.45454545454545453,0.7727272727272727
survstat,influenza,age,DE,35-59,0,KIT-EnsembleNowcastRealtime,80.88878299396684,-13.069532428355975,0.5799396681749612,68.39919023378583,0.45454545454545453,0.7727272727272727
survstat,influenza,age,DE,35-59,0,KIT-epinowcast,31.243375850340144,50.57074829931971,0,81.81412414965986,0.42857142857142855,0.8095238095238095
survstat,influenza,age,DE,35-59,0,KIT-simple_nowcast,40.292307692307695,17.53393665158371,2.20814479638009,60.03438914027149,0.5909090909090909,0.9090909090909091
survstat,influenza,age,DE,35-59,0,RIVM-GAM,8.595238095238095,65.36734693877551,5.925170068027211,79.88775510204081,0.09523809523809523,0.7619047619047619
survstat,influenza,age,DE,35-59,1,HZI-ODEmodel,238.50064935064935,6.512987012987013,264.9155844155844,509.92922077922077,0.8181818181818182,0.8636363636363636
survstat,influenza,age,DE,35-59,1,KIT-EnsembleNowcastComplete,486.7394334464555,10.013763197586727,945.0775263951734,1441.8307230392156,0.3181818181818182,0.9545454545454546
survstat,influenza,age,DE,35-59,1,KIT-EnsembleNowcastRealtime,486.736947586727,10.013763197586727,945.0654600301659,1441.8161708144796,0.3181818181818182,0.9545454545454546
survstat,influenza,age,DE,35-59,1,KIT-epinowcast,364.7776445578231,3.1802721088435373,261.7721088435374,629.7300255102041,0.38095238095238093,1
survstat,influenza,age,DE,35-59,1,KIT-simple_nowcast,471.3282805429864,12.282805429864254,969.2647058823529,1452.8757918552037,0.18181818181818182,0.8181818181818182
survstat,influenza,age,DE,35-59,1,RIVM-GAM,37.066785714285714,0.2714285714285714,1301.2428571428572,1338.5810714285715,0.3,0.45
survstat,influenza,age,DE,35-59,1,baseline,171.56006493506496,0,2910.8376623376626,3082.3977272727275,0,0.6818181818181818
survstat,influenza,age,DE,35-59,2,HZI-ODEmodel,205.30746753246754,16.649350649350648,524.5909090909091,746.5477272727272,0.7727272727272727,0.8636363636363636
survstat,influenza,age,DE,35-59,2,baseline,174.1896103896104,0,2829.3571428571427,3003.5467532467533,0,0.7272727272727273
survstat,influenza,age,DE,35-59,3,HZI-ODEmodel,175.34675324675325,21.584415584415584,748.4090909090909,945.3402597402597,0.6363636363636364,0.7727272727272727
survstat,influenza,age,DE,35-59,3,baseline,173.09675324675328,0,2723.1688311688313,2896.2655844155843,0,0.7727272727272727
survstat,influenza,age,DE,35-59,4,HZI-ODEmodel,148.98896103896104,40.83766233766234,1099.8831168831168,1289.7097402597403,0.45454545454545453,0.6818181818181818
survstat,influenza,age,DE,35-59,4,baseline,168.14253246753248,0,2540.590909090909,2708.7334415584414,0,0.7727272727272727
survstat,influenza,age,DE,60-79,-3,KIT-EnsembleNowcastComplete,1.7128393665158372,1.1730769230769231,1.8506787330316743,4.736595022624434,0.45454545454545453,0.9545454545454546
survstat,influenza,age,DE,60-79,-3,KIT-EnsembleNowcastRealtime,1.7128393665158372,1.1730769230769231,1.8506787330316743,4.736595022624434,0.45454545454545453,0.9545454545454546
survstat,influenza,age,DE,60-79,-3,KIT-simple_nowcast,1.444343891402715,1.3212669683257918,1.9027149321266967,4.668325791855204,0.45454545454545453,0.9090909090909091
survstat,influenza,age,DE,60-79,-3,RIVM-GAM,0.9639455782312926,0.24489795918367346,1.217687074829932,2.426530612244898,0.5714285714285714,1
survstat,influenza,age,DE,60-79,-2,KIT-EnsembleNowcastComplete,6.59049773755656,5.374057315233774,2.25942684766215,14.223981900452484,0.09090909090909091,0.36363636363636365
survstat,influenza,age,DE,60-79,-2,KIT-EnsembleNowcastRealtime,6.590516591251884,5.363499245852175,2.25942684766215,14.21344268476621,0.13636363636363635,0.4090909090909091
survstat,influenza,age,DE,60-79,-2,KIT-epinowcast,0,0.6666666666666666,9.19047619047619,9.857142857142858,0.047619047619047616,0.047619047619047616
survstat,influenza,age,DE,60-79,-2,KIT-simple_nowcast,3.2304298642533937,8.054298642533936,3.1266968325791855,14.411425339366517,0.5,0.7272727272727273
survstat,influenza,age,DE,60-79,-2,RIVM-GAM,1.7581632653061225,2.108843537414966,2.7823129251700682,6.649319727891156,0.47619047619047616,0.8571428571428571
survstat,influenza,age,DE,60-79,-1,KIT-EnsembleNowcastComplete,8.334868024132728,9.476206636500764,2.178733031674202,19.989807692307696,0.22727272727272727,0.5909090909090909
survstat,influenza,age,DE,60-79,-1,KIT-EnsembleNowcastRealtime,8.334415535444945,9.470927601809965,2.178733031674202,19.984076168929114,0.2727272727272727,0.6363636363636364
survstat,influenza,age,DE,60-79,-1,KIT-epinowcast,2.282551020408163,1.3231292517006803,3.802721088435374,7.408401360544217,0.2857142857142857,0.6190476190476191
survstat,influenza,age,DE,60-79,-1,KIT-simple_nowcast,6.4377828054298645,10.626696832579185,3.020361990950226,20.084841628959275,0.5,0.8181818181818182
survstat,influenza,age,DE,60-79,-1,RIVM-GAM,2.7965986394557825,5.707482993197279,5,13.504081632653062,0.38095238095238093,0.8571428571428571
survstat,influenza,age,DE,60-79,0,KIT-EnsembleNowcastComplete,43.258687782805445,-12.680467571644053,0.4638009049773756,31.042021116138766,0.2727272727272727,0.8181818181818182
survstat,influenza,age,DE,60-79,0,KIT-EnsembleNowcastRealtime,43.256538461538476,-12.680467571644053,0.4796380090497738,31.055708898944197,0.2727272727272727,0.8181818181818182
survstat,influenza,age,DE,60-79,0,KIT-epinowcast,18.983469387755108,31.475850340136052,0,50.459319727891156,0.14285714285714285,0.8095238095238095
survstat,influenza,age,DE,60-79,0,KIT-simple_nowcast,20.700113122171945,5.042986425339366,2.32579185520362,28.068891402714932,0.5909090909090909,0.9090909090909091
survstat,influenza,age,DE,60-79,0,RIVM-GAM,6.06734693877551,20.374149659863946,5.63265306122449,32.07414965986395,0.3333333333333333,0.8095238095238095
survstat,influenza,age,DE,60-79,1,HZI-ODEmodel,110.22142857142858,6.922077922077923,116.11688311688312,233.2603896103896,0.8181818181818182,0.9090909090909091
survstat,influenza,age,DE,60-79,1,KIT-EnsembleNowcastComplete,271.1574660633484,6.632164404223228,222.7415535444947,500.5311840120664,0.5909090909090909,0.9545454545454546
survstat,influenza,age,DE,60-79,1,KIT-EnsembleNowcastRealtime,271.1634794494721,6.632164404223228,222.73212669683258,500.5277705505279,0.5909090909090909,0.9545454545454546
survstat,influenza,age,DE,60-79,1,KIT-epinowcast,188.02731292517007,0.574829931972789,80.02448979591837,268.6266326530612,0.7619047619047619,1
survstat,influenza,age,DE,60-79,1,KIT-simple_nowcast,277.258371040724,9.074660633484163,217.33257918552036,503.66561085972853,0.5454545454545454,1
survstat,influenza,age,DE,60-79,1,RIVM-GAM,25.418928571428573,1.7428571428571429,575.0928571428572,602.2546428571428,0.25,0.45
survstat,influenza,age,DE,60-79,1,baseline,74.67532467532469,0,1609.090909090909,1683.7662337662339,0,0.6818181818181818
survstat,influenza,age,DE,60-79,2,HZI-ODEmodel,95.40194805194805,10.214285714285714,191.8701298701299,297.48636363636365,0.7272727272727273,0.8636363636363636
survstat,influenza,age,DE,60-79,2,baseline,76.28668831168832,0,1562.6363636363637,1638.923051948052,0,0.7272727272727273
survstat,influenza,age,DE,60-79,3,HZI-ODEmodel,81.82435064935065,9.74025974025974,264.76623376623377,356.33084415584415,0.5909090909090909,0.8181818181818182
survstat,influenza,age,DE,60-79,3,baseline,76.47987012987014,0,1515.7857142857142,1592.2655844155845,0,0.7272727272727273
survstat,influenza,age,DE,60-79,4,HZI-ODEmodel,69.16493506493507,9.603896103896103,428.7922077922078,507.56103896103895,0.5,0.7272727272727273
survstat,influenza,age,DE,60-79,4,baseline,74.98928571428573,0,1428.3896103896104,1503.378896103896,0,0.7272727272727273
survstat,influenza,age,DE,80+,-3,KIT-EnsembleNowcastComplete,1.289027149321267,0.9219457013574661,1.085972850678733,3.296945701357466,0.5,0.8636363636363636
survstat,influenza,age,DE,80+,-3,KIT-EnsembleNowcastRealtime,1.289027149321267,0.9219457013574661,1.085972850678733,3.296945701357466,0.5,0.8636363636363636
survstat,influenza,age,DE,80+,-3,KIT-simple_nowcast,0.9429864253393665,1.0972850678733033,1.2217194570135748,3.2619909502262443,0.5454545454545454,0.8181818181818182
survstat,influenza,age,DE,80+,-3,RIVM-GAM,0.6996598639455783,0.12244897959183675,0.8367346938775511,1.6588435374149662,0.6190476190476191,0.9047619047619048
survstat,influenza,age,DE,80+,-2,KIT-EnsembleNowcastComplete,4.253846153846149,3.1832579185520307,2.897435897435908,10.334539969834088,0.13636363636363635,0.45454545454545453
survstat,influenza,age,DE,80+,-2,KIT-EnsembleNowcastRealtime,4.2538650075414735,3.172699849170432,2.897435897435908,10.324000754147812,0.18181818181818182,0.5
survstat,influenza,age,DE,80+,-2,KIT-epinowcast,0,0.8095238095238095,7.0476190476190474,7.857142857142857,0.047619047619047616,0.047619047619047616
survstat,influenza,age,DE,80+,-2,KIT-simple_nowcast,2.0571266968325794,4.764705882352941,3.484162895927602,10.305995475113122,0.5454545454545454,0.7272727272727273
survstat,influenza,age,DE,80+,-2,RIVM-GAM,1.3071428571428572,1,2.238095238095238,4.545238095238095,0.47619047619047616,0.8571428571428571
survstat,influenza,age,DE,80+,-1,KIT-EnsembleNowcastComplete,4.847765837104075,4.564856711915529,2.618401206636506,12.03102375565611,0.2727272727272727,0.6363636363636364
survstat,influenza,age,DE,80+,-1,KIT-EnsembleNowcastRealtime,4.847087104072401,4.55957767722473,2.618401206636506,12.025065987933637,0.3181818181818182,0.6818181818181818
survstat,influenza,age,DE,80+,-1,KIT-epinowcast,2.437670068027212,1.3673469387755102,1.2993197278911566,5.104336734693879,0.5238095238095238,0.7142857142857143
survstat,influenza,age,DE,80+,-1,KIT-simple_nowcast,4.059841628959276,4.823529411764706,3.235294117647059,12.11866515837104,0.5909090909090909,0.8181818181818182
survstat,influenza,age,DE,80+,-1,RIVM-GAM,2.145238095238095,1.5714285714285714,3.795918367346939,7.512585034013606,0.38095238095238093,0.8571428571428571
survstat,influenza,age,DE,80+,0,KIT-EnsembleNowcastComplete,36.844951923076884,-18.71040723981897,0.01432880844645551,18.14887349170437,0.36363636363636365,0.9545454545454546
survstat,influenza,age,DE,80+,0,KIT-EnsembleNowcastRealtime,36.84250094268473,-18.71040723981897,0.018853695324283565,18.150947398190045,0.3181818181818182,0.9545454545454546
survstat,influenza,age,DE,80+,0,KIT-epinowcast,15.99698129251701,26.92993197278912,0.006802721088435375,42.93371598639457,0.14285714285714285,0.8095238095238095
survstat,influenza,age,DE,80+,0,KIT-simple_nowcast,12.842194570135748,0.7895927601809954,1.9389140271493213,15.570701357466064,0.7272727272727273,0.9090909090909091
survstat,influenza,age,DE,80+,0,RIVM-GAM,4.931972789115647,9.646258503401361,2.7142857142857144,17.292517006802722,0.42857142857142855,0.9047619047619048
survstat,influenza,age,DE,80+,1,HZI-ODEmodel,68.90974025974026,7.785714285714286,71.08441558441558,147.77987012987012,0.6818181818181818,0.9090909090909091
survstat,influenza,age,DE,80+,1,KIT-EnsembleNowcastComplete,179.55643523755657,6.869909502262443,86.38710407239819,272.8134488122172,0.7272727272727273,1
survstat,influenza,age,DE,80+,1,KIT-EnsembleNowcastRealtime,179.55866185897438,6.869909502262443,86.3840874811463,272.8126588423831,0.7272727272727273,1
survstat,influenza,age,DE,80+,1,KIT-epinowcast,128.34600340136055,2.289115646258503,34.04625850340136,164.6813775510204,0.8095238095238095,1
survstat,influenza,age,DE,80+,1,KIT-simple_nowcast,182.76538461538462,8.228506787330316,84.19909502262443,275.19298642533937,0.8181818181818182,1
survstat,influenza,age,DE,80+,1,RIVM-GAM,19.791428571428572,0.9071428571428571,307.14285714285717,327.8414285714286,0.35,0.5
survstat,influenza,age,DE,80+,1,baseline,31.20324675324676,0,1156.6948051948052,1187.898051948052,0,0.5454545454545454
survstat,influenza,age,DE,80+,2,HZI-ODEmodel,59.87727272727273,12.279220779220779,115.73376623376623,187.89025974025975,0.5909090909090909,0.8636363636363636
survstat,influenza,age,DE,80+,2,baseline,31.89545454545455,0,1129.474025974026,1161.3694805194805,0,0.6363636363636364
survstat,influenza,age,DE,80+,3,HZI-ODEmodel,52.4987012987013,11.344155844155845,140.97402597402598,204.8168831168831,0.5909090909090909,0.8636363636363636
survstat,influenza,age,DE,80+,3,baseline,32.07207792207792,0,1098.5714285714287,1130.6435064935065,0,0.6363636363636364
survstat,influenza,age,DE,80+,4,HZI-ODEmodel,45.88181818181818,28.454545454545453,260.0779220779221,334.4142857142857,0.45454545454545453,0.7727272727272727
survstat,influenza,age,DE,80+,4,baseline,31.55649350649351,0,1039.1038961038962,1070.6603896103895,0,0.5909090909090909
survstat,influenza,national,DE,00+,-3,KIT-EnsembleNowcastComplete,10.805882352941177,7.512443438914027,3.6866515837104075,22.004977375565613,0.36363636363636365,0.8636363636363636
survstat,influenza,national,DE,00+,-3,KIT-EnsembleNowcastRealtime,10.805882352941177,7.512443438914027,3.6866515837104075,22.004977375565613,0.36363636363636365,0.8636363636363636
survstat,influenza,national,DE,00+,-3,KIT-simple_nowcast,9.075226244343892,8.321266968325792,4.219457013574661,21.615950226244344,0.45454545454545453,0.7727272727272727
survstat,influenza,national,DE,00+,-3,RIVM-GAM,7.010884353741497,2.0884353741496597,2.9115646258503403,12.010884353741497,0.47619047619047616,0.9047619047619048
survstat,influenza,national,DE,00+,-2,KIT-EnsembleNowcastComplete,41.233861236802554,29.13197586727009,2.2141779788836735,72.58001508295631,0.13636363636363635,0.5454545454545454
survstat,influenza,national,DE,00+,-2,KIT-EnsembleNowcastRealtime,41.23399321266982,29.12669683257929,2.2141779788836735,72.57486802413278,0.18181818181818182,0.5909090909090909
survstat,influenza,national,DE,00+,-2,KIT-epinowcast,0,0.14285714285714285,56.095238095238095,56.23809523809524,0,0
survstat,influenza,national,DE,00+,-2,KIT-simple_nowcast,20.886990950226245,44.72171945701358,8.782805429864254,74.39151583710407,0.22727272727272727,0.7727272727272727
survstat,influenza,national,DE,00+,-2,RIVM-GAM,12.339115646258504,11.65986394557823,9.013605442176871,33.012585034013604,0.19047619047619047,0.8571428571428571
survstat,influenza,national,DE,00+,-1,KIT-EnsembleNowcastComplete,63.02184577677229,52.98751885369534,-1.132843137254959,114.87652149321266,0.2727272727272727,0.8636363636363636
survstat,influenza,national,DE,00+,-1,KIT-EnsembleNowcastRealtime,63.02186463046761,52.987895927601826,-1.132843137254959,114.87691742081448,0.2727272727272727,0.8636363636363636
survstat,influenza,national,DE,00+,-1,KIT-epinowcast,7.724608843537396,0.17687074829931965,46.204761904761966,54.106241496598685,0.42857142857142855,0.8095238095238095
survstat,influenza,national,DE,00+,-1,KIT-simple_nowcast,43.030316742081446,65.303167420814475,8.76470588235294,117.09819004524887,0.45454545454545453,0.8181818181818182
survstat,influenza,national,DE,00+,-1,RIVM-GAM,17.862244897959183,33.36054421768708,17.891156462585034,69.1139455782313,0.19047619047619047,0.8095238095238095
survstat,influenza,national,DE,00+,0,KIT-EnsembleNowcastComplete,266.8268420060335,-63.107654600301935,3.824660633484158,207.5438480392157,0.45454545454545453,0.9090909090909091
survstat,influenza,national,DE,00+,0,KIT-EnsembleNowcastRealtime,266.8223350301662,-63.107654600301935,3.8616138763197543,207.57629430618402,0.45454545454545453,0.9090909090909091
survstat,influenza,national,DE,00+,0,KIT-epinowcast,95.23906462585033,92.44727891156464,0.5102040816326532,188.1965476190476,0.38095238095238093,0.9047619047619048
survstat,influenza,national,DE,00+,0,KIT-simple_nowcast,140.38246606334843,38.34841628959276,10.065610859728507,188.79649321266967,0.5,0.8636363636363636
survstat,influenza,national,DE,00+,0,RIVM-GAM,39.692517006802724,201.19727891156464,26.31972789115646,267.20952380952383,0.09523809523809523,0.8095238095238095
survstat,influenza,national,DE,00+,1,HZI-ODEmodel,850.0522727272728,26.116883116883116,785.4545454545455,1661.6237012987012,0.8181818181818182,0.8636363636363636
survstat,influenza,national,DE,00+,1,KIT-EnsembleNowcastComplete,1716.6999010180996,36.20324283559578,2890.588536953243,4643.491680806938,0.36363636363636365,0.9090909090909091
